3.30	0.07	0.21	0.04	0.14	0.01	0.12	0.08	0.15	0.01	0.28	0.12	0.06	0.06	0.08	0.03	0.24	0.26	0.11	0.11	0.11
3.40	0.04	0.21	0.04	0.14	0.01	0.12	0.08	0.12	0.00	0.28	0.12	0.06	0.06	0.08	0.03	0.24	0.27	0.11	0.11	0.11
3.50	0.01	0.21	0.04	0.14	0.01	0.12	0.08	0.12	0.00	0.28	0.12	0.06	0.06	0.08	0.03	0.24	0.26	0.11	0.11	0.11
3.60	0.10	1.08	0.04	0.14	0.01	0.12	0.08	0.12	0.00	0.28	0.16	0.06	0.06	0.08	0.03	0.24	0.26	0.11	0.11	0.11
3.70	0.10	2.12	0.04	0.14	0.01	0.12	0.08	0.12	0.00	0.28	0.22	0.06	0.06	0.08	0.03	0.24	0.26	0.11	0.23	0.11
3.80	0.10	0.54	0.04	0.14	0.01	0.12	0.08	0.12	0.00	0.27	0.21	0.06	0.10	0.08	0.03	0.24	0.26	0.11	0.30	0.11
3.90	0.10	0.21	0.04	0.14	0.01	0.12	0.08	0.12	0.04	0.28	0.21	0.06	0.15	0.08	0.11	0.24	0.26	0.11	0.34	0.11
4.00	0.10	0.21	0.04	0.14	0.01	0.05	0.08	0.12	0.13	0.27	0.21	0.06	0.15	0.08	0.09	0.24	0.26	0.11	0.29	0.11
4.10	0.10	0.21	0.04	0.14	0.07	0.06	0.08	0.12	0.12	0.28	0.16	0.06	0.15	0.08	0.09	0.24	0.26	0.11	0.34	0.11
4.20	0.10	0.21	0.04	0.14	0.06	0.06	0.08	0.12	0.07	0.28	0.13	0.06	0.15	0.08	0.10	0.24	0.27	0.11	0.12	0.11
4.30	0.10	0.21	0.04	0.14	0.01	0.05	0.08	0.12	0.00	0.28	0.13	0.06	0.15	0.08	0.10	0.24	0.27	0.11	0.10	0.11
4.40	0.10	0.21	0.04	0.14	0.01	0.05	0.08	0.12	0.00	0.20	0.17	0.06	0.15	0.08	0.10	0.24	0.26	0.11	0.10	0.11
4.50	0.09	0.21	0.04	0.14	0.01	0.05	0.08	0.12	0.00	0.16	0.19	0.06	0.15	0.17	0.10	0.24	0.27	0.11	0.10	0.11
4.60	0.09	0.21	0.04	0.14	0.01	0.05	0.08	0.12	0.00	0.16	0.13	0.07	0.14	0.15	0.10	0.24	0.26	0.11	0.10	0.11
