9	7.0001	1.1838	7.0001	1.1838	7.0001	1.1838	0	0	0	0	0	0
9.1	7.0001	1.1838	7.0001	1.1838	7.0001	1.1838	0	0	0	0	0	0
9.2	7.0001	1.1838	7.0001	1.1838	7.0001	1.1838	0	0	0	0	0	0
9.3	7.0001	1.1838	7.0001	1.1838	7.0001	1.1838	0	0	0	0	0	0
9.4	7.0001	1.1838	7.0001	1.1838	7.0001	1.1838	0	0	0	0	0	0
9.5	7.0001	1.1838	7.0001	1.1838	7.0001	1.1838	0	0	0	0	0	0
9.6	7.0001	1.1838	7.0001	1.1838	7.0001	1.1838	0	0	0	0	0	0
9.7	7.0001	1.1838	7.0001	1.1838	7.0001	1.1838	0	0	0	0	0	0
9.8	7.0001	1.1838	7.0001	1.1838	7.0001	1.1838	0	0	0	0	0	0
9.9	7.0001	1.1838	7.0001	1.1838	7.0001	1.1838	0	0	0	0	0	0
10	7.0001	1.1838	7.0001	1.1838	7.0001	1.1838	0	0	0	0	0	0
10.1	7.0001	1.1838	7.0001	1.1838	7.0001	1.1838	0	0	0	0	0	0
10.2	7.0001	1.1838	7.0001	1.1838	7.0001	1.1838	0	0	0	0	0	0
10.3	7.0001	1.1838	7.0001	1.1838	7.0001	1.1838	0	0	0	0	0	0
10.4	7.0001	1.1838	7.0001	1.1838	7.0001	1.1838	0	0	0	0	0	0
10.5	7.0001	1.1838	7.0001	1.1838	7.0001	1.1838	0	0	0	0	0	0
10.6	7.0001	1.1838	7.0001	1.1838	7.0001	1.1838	0	0	0	0	0	0
10.7	7.0001	1.1838	7.0001	1.1838	7.0001	1.1838	0	0	0	0	0	0
10.8	7.0001	1.1838	7.0001	1.1838	7.0001	1.1838	0	0	0	0	0	0
10.9	7.0001	1.1838	7.0001	1.1838	7.0001	1.1838	0	0	0	0	0	0
11	7.0001	1.1838	7.0001	1.1838	7.0001	1.1838	0	0	0	0	0	0
11.1	7.0001	1.1838	7.0001	1.1838	7.0001	1.1838	0	0	0	0	0	0
11.2	7.0001	1.1838	7.0001	1.1838	7.0001	1.1838	0	0	0	0	0	0
11.3	7.0001	1.1838	7.0001	1.1838	7.0001	1.1838	0	0	0	0	0	0
11.4	7.0001	1.1838	7.0001	1.1838	7.0001	1.1838	0	0	0	0	0	0
11.5	7.0001	1.1838	7.0001	1.1838	7.0001	1.1838	0	0	0	0	0	0
11.6	7.0001	1.1838	7.0001	1.1838	7.0001	1.1838	0	0	0	0	0	0
11.7	7.0001	1.1838	7.0001	1.1838	7.0001	1.1838	0	0	0	0	0	0
11.8	7.0001	1.1838	7.0001	1.1838	7.0001	1.1838	0	0	0	0	0	0
11.9	7.0001	1.1838	7.0001	1.1838	7.0001	1.1838	0	0	0	0	0	0
12	7.0001	1.1838	7.0001	1.1838	7.0001	1.1838	0	0	0	0	0	0
12.1	6.9997	1.1837	6.9997	1.1837	6.9997	1.1837	0	0	0	0	0	0
12.2	6.7724	1.1453	6.7724	1.1453	6.7724	1.1453	0	0	0	0	0	0
12.3	6.5733	1.1116	6.5733	1.1116	6.5733	1.1116	0	0	0	0	0	0
12.4	6.3973	1.0819	6.3973	1.0819	6.3973	1.0819	0	0	0	0	0	0
12.5	6.2406	1.0554	6.2406	1.0554	6.2406	1.0554	0	0	0	0	0	0
12.6	6.1002	1.0316	6.1002	1.0316	6.1002	1.0316	0	0	0	0	0	0
12.7	5.9737	1.0102	5.9737	1.0102	5.9737	1.0102	0	0	0	0	0	0
12.8	5.859	0.99083	5.859	0.99083	5.859	0.99083	0	0	0	0	0	0
12.9	5.7546	0.97318	5.7546	0.97318	5.7546	0.97318	0	0	0	0	0	0
13	5.6591	0.95703	5.6591	0.95703	5.6591	0.95703	0	0	0	0	0	0
13.1	5.5715	0.94222	5.5715	0.94222	5.5715	0.94222	0	0	0	0	0	0
13.2	5.4908	0.92857	5.4908	0.92857	5.4908	0.92857	0	0	0	0	0	0
13.3	5.4162	0.91595	5.4162	0.91595	5.4162	0.91595	0	0	0	0	0	0
13.4	5.347	0.90425	5.347	0.90425	5.347	0.90425	0	0	0	0	0	0
